implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.6915551224913538,0.0526100814415905,0.09445812797590104,0.00419988290124488,0.003795803945763543,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-15-26-78-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.6928403842815961,0.08027907358300143,0.11338338765310718,0.009744230850047254,0.008340210961783471,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-15-26-78-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.6882351941984982,0.04039535979858967,0.06472668729583124,0.0009568389089810228,0.002815212195544389,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-15-26-78-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.7504245046727744,0.05071338020229389,0.08950204283477783,0.0034209610906867135,0.013019511555375557,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-15-65-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.7527782384530114,0.09500837202190433,0.14715144848514636,0.005193435050403556,0.006146254870918225,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-15-65-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.7478901159485066,0.07016398892299193,0.11836545361609636,-0.0007653059072376599,0.0009928619042886648,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-15-65-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.7275701142800155,0.062477232019379055,0.1350240963377535,0.017886416229930136,0.011175486574550138,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-12-15-34-50-87-89.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.7303723852183691,0.13230411249226387,0.1557434660479203,0.020041285421986278,0.01415658957124954,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-12-15-34-50-87-89.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.7269410993789139,0.08190457971996873,0.09724373973168696,0.0014907458404589962,0.002259255343123662,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-12-15-34-50-87-89.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.6864278018812132,0.0048706158638257896,0.009782964739497394,0.0010873223611245493,0.018808649744583655,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-14-34-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.688121137089236,0.021527996850508303,0.01509450622960751,-0.0010632237397221354,0.014583369123037652,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-14-34-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.6943584585683433,0.04790045494009295,0.0824262104597381,-0.0006417334955948709,9.746231596153625e-05,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-14-34-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.6938274122302112,0.020769853214626835,0.018826217750693312,0.00777582603693704,0.028012418189051577,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.6937991180860281,0.03582982815014103,0.035249563933818825,0.0021161860647522512,0.010098042791759118,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.699098020343392,0.06608033438258591,0.07889901891300825,-0.0013882970428087723,-0.0030378023083549623,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.6426331811019752,0.023022171176002665,0.045394021434918,0.01341467690138382,0.011525788723606233,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.6442956120507761,0.10068827496135244,0.06614027852011287,0.01270853275164668,0.010312556004014671,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.6379307705983323,0.029822989026891674,0.046776201688976116,-0.002352617294650852,-0.0014015024665602195,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.6873170136494356,0.025572364554183186,0.029366779895651857,-0.0006265062125642,0.011336123155962776,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.6869924011421484,0.030265592474494955,0.04654296915362364,-0.005615129089143044,-0.0001168150821065133,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.6945299307855473,0.08553920460508595,0.08881396735990528,0.00398977777291333,0.003883108880491444,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,delta,0.6503577570167975,0.059417366950036576,0.07249295466906808,7.685426870414274e-05,0.013669670897601157,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,tstat,0.650188243084225,0.08183219411640988,0.07770717750358928,0.008721792284131488,0.015396371674414993,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl
adaptive,adult_model_adaptive_10,0.049,0.0525,random,0.6457335241611626,0.029894733322272955,0.0482521015941188,-6.118927400520217e-05,0.0006142288604900181,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.734436297605791,0.0371450485375497,0.05344398359213998,-0.008577447199084072,-0.0029445758467256072,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.7365344623000513,0.04882344484913378,0.07567743640769735,-0.005106240021903076,-0.0033539739201271014,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.7387363598826526,0.07740829643758375,0.08362697338446058,-0.0009860777012133844,-0.0020865589519956412,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.7001064447417885,0.17332283334811602,0.20185182207780392,0.013712707106880925,-0.0008084279569827865,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.6987776113803162,0.164830031604779,0.198434962702327,0.018117391931779293,-0.005829126195480931,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.6918281476219581,0.05879666816658534,0.07773917900003202,0.0002969328436171471,-0.00015125436240079698,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.7065192025648331,0.001249262883354236,0.02357652553099158,0.0017717184413746803,0.017797781207406677,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.7085490361992781,0.0681782011621659,0.0712193648419744,-0.001031850307505549,0.005138521634608444,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.7114642488882426,0.10696706464017758,0.11118120536567495,-0.0008861456507900773,-0.0009088529414696509,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.6951794762621776,0.0001835535375011548,0.010820881206836018,0.0016909231647741294,0.009200984346593798,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.69734026739497,0.027312485684161093,0.030232818314252525,-0.003521990860888235,0.0004650524633027171,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.703623292638854,0.06724336023026435,0.07862379479478228,0.0018143711538707362,0.0009239406603495263,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.708293859989749,0.08802230795357921,0.19268091020870093,0.021646377759615542,0.0016310840161132725,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.7101100073726785,0.13199044588906872,0.20748151524647365,0.03942053224055234,0.016653655498950377,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.695145730583557,0.06766394490522576,0.07841535619187767,-0.0013478264353694069,-0.0017411074320034978,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.7278895529185873,0.0013078759685289626,0.031685585451780025,-0.015424710514323365,0.004063458174050491,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.7316514232597643,0.06548499747874421,0.10629144501401547,-0.0051440147055663256,0.008208485328975617,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.7331431638100262,0.1530976578572474,0.12904805365308272,-0.0026598366759051487,-0.002875934299817842,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.6866675830210006,0.17020524232375847,0.18078473851678142,0.010871970501762362,-0.0038830386936498,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-13-26-54-59-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.6834834652932299,0.13661426964189521,0.1616863471370049,0.012596314630935117,-0.002757018472800898,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-13-26-54-59-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.6782039397309031,0.06738047686646435,0.07600280060772276,0.001902021554703935,0.001641136805171137,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-13-26-54-59-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.682008121157279,0.0,0.0041101693632961305,-0.0012691632807225834,0.011844430196029244,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.6836077803286433,0.012194303077217557,0.009063500567456856,-0.004554151138814121,0.009382089243014974,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.6916018814151731,0.0741620665850972,0.08104779771903088,0.0008778173366092229,0.0016924743673055998,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.7177827148352875,0.05497982388769385,0.10912640799883783,0.02989772790348421,0.03180762689924761,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-27-50-87-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.7210781461752551,0.10308030474744438,0.1186365130751819,0.029062133923998625,0.04002402330854596,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-27-50-87-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.7141426240290725,0.06159154279284915,0.0720311255878037,0.00109984906420161,0.0018388600597602446,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-27-50-87-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,delta,0.6713857110339548,0.0,0.003300511856209513,0.0010579903435626817,0.012717911228722524,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,tstat,0.6730929924589814,0.0030480132146094665,0.0075859745202020434,-0.001098407297637618,0.01108544775521227,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.0525,0.0551,random,0.6804977945047853,0.06727104547614539,0.07359692825452151,0.0012670325378807245,0.0007581777781994189,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.7274401836197437,0.10348863285428622,0.15602551144339877,0.013530765074118843,-0.014418988020133153,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-0-15-20-50-87-89.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.7281498690892309,0.1070094163832718,0.1704851904518485,0.021610737383690543,0.004301664786063612,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-0-15-20-50-87-89.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.7210506566423799,0.06541953201511727,0.08801954158039423,0.0013537133467608183,0.0011265163463283286,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-0-15-20-50-87-89.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.6834130548340722,0.0,0.011665160691511852,0.010425227226704576,0.028112195764872134,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-1-13-57-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.6850516403055185,0.036924913971547325,0.042239334349311076,0.0063504353683419895,0.009852054304847388,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-1-13-57-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.6899053156645087,0.0692990893421357,0.0832074057528285,0.001011533359396086,0.00038359460651612906,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-1-13-57-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.670806329259564,0.04016067320045754,0.07036600790379242,0.005430412568493975,0.015602595236787082,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-1-15-20-55-87.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.6728168318542226,0.0773296672378156,0.08374327242395974,0.015191730869113044,0.016277427336533434,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-1-15-20-55-87.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.6685136672519236,0.04860734221232085,0.059193277196894635,0.0011509407231270613,0.0002886036604732245,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-1-15-20-55-87.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.7092066433152363,0.03118993978596292,0.03889474664125091,0.003708653361650546,0.012140535818657384,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-14-15-20-26-34-87-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.7094037873021537,0.03684123470721576,0.03550870255263306,-0.00048620810471173604,0.007991981613425002,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-14-15-20-26-34-87-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.7128255934265185,0.05108335213595174,0.08061428001981161,-0.0015011457837349356,-0.0027536011377430926,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-14-15-20-26-34-87-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.7213432817138536,0.047578798529164336,0.07307419333685358,-0.020301091544915457,-0.01606257942833705,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-2-20-26-34-87-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.7250141898319401,0.1176733162746671,0.11404929277699638,0.00024134449866813207,-0.005239900832670204,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-2-20-26-34-87-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.7248948310531682,0.06774100156872517,0.08876711638067711,0.0005037922286744547,0.0005298457959421047,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-2-20-26-34-87-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.690915544436628,0.08677086905177703,0.12362956756448282,0.014457970771423606,0.02581000978563565,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-2-5-15-50-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.6955737419398321,0.18389169844242872,0.18622425005790008,0.03634437366477237,0.03628809965272629,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-2-5-15-50-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.6848397363202332,0.05944874487618444,0.07910829004961217,0.0005442515752193966,0.00017437822481945232,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-2-5-15-50-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.6960696012555166,0.0072950170713267795,0.011567142557870867,0.005316583195781081,0.01848103417880775,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-26-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.6977787214796248,0.013001745962835497,0.020300311003536135,0.005200255888316986,0.015521189704806107,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-26-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.7031743642656018,0.07192642932184613,0.09183031215291408,-0.0015806516289828005,-0.0015630488838421488,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-26-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.6727933950388632,0.0,0.004063694052581151,0.0013852363952443964,0.015338340541487463,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-48-57-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.6745070893093285,0.007596675358842289,0.010393209615311849,-0.0014873930362639992,0.01163436017357338,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-48-57-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.6823366763629662,0.08768867917644024,0.07925182602808738,0.0013096229449222124,0.0015343518106013944,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-48-57-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.6743735856832694,0.0,0.0030632054015689142,0.001745276383174707,0.012666485685598245,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-48-77-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.67623845613254,0.003876540149631582,0.0063345781588538316,6.653706805362005e-05,0.010567711351622698,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-48-77-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.6834508293439835,0.07240748014662407,0.08155892196892205,-0.000908175841283066,-0.001721929873151662,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-14-48-77-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,delta,0.7152912016057318,0.10856945350650413,0.1609012153371276,0.0006743037326044373,-0.007334330994144062,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-15-26-78-87-89.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,tstat,0.7161708027991448,0.11289207479150506,0.17155418670364203,0.015577366598640131,0.00650745784690917,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-15-26-78-87-89.pkl
adaptive,adult_model_adaptive_10,0.0551,0.0581,random,0.7091996939919435,0.05851706009942654,0.0770821300044704,-0.0013155110029535327,-0.001994164110918658,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0551-0.0581-target-5-15-26-78-87-89.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.7181776010217604,0.11240621354389757,0.16454320628400332,0.010282318571549478,0.006854995412041401,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-0-5-34-78-129.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.7161682917056109,0.11790561264919054,0.15469621798710773,0.01520750413837,0.01639531592118523,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-0-5-34-78-129.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.7094460120332403,0.05730704391529566,0.08205266469412657,-0.00019660457801010857,-0.0014054251674275018,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-0-5-34-78-129.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.7201628862852698,0.10587635610916796,0.1474377131791586,0.004315579345076105,-0.01692908584577839,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-0-5-50-89.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.719905060908946,0.0942000130670646,0.1396422062171194,0.01202822769073242,0.004345297481082622,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-0-5-50-89.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.7143301792821785,0.07075799223204081,0.08583085694820654,-0.002996754337403507,-0.002806376567771143,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-0-5-50-89.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.669870955584753,0.06029636583869545,0.06149724064154648,-0.004130167089065803,0.006142862581002239,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-1-15-55-87.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.6702959268887069,0.06235473202679235,0.06682383796006418,-0.002477363549687249,0.001560512077845572,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-1-15-55-87.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.6675587917966533,0.04676850901811313,0.05318255975393422,-0.00416680133109962,-0.0038338018045468124,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-1-15-55-87.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.6920714353409936,0.1945238574099343,0.1964964779474725,0.012525537105887247,-0.005873393529010325,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-13-26-59-87.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.6892616430452991,0.16919538703306358,0.18380717354808782,0.014090754225348915,-0.005768395067111673,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-13-26-59-87.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.683099204273313,0.07410534705601063,0.0776742540369981,-0.0010318730210584792,-0.0009970643087958263,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-13-26-59-87.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.6910155709237402,0.07279333115620658,0.11803182315721833,0.012525654823421195,0.011613944011954994,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.689716948177004,0.1138368632865155,0.1241657492219939,0.02387842327761285,0.01894361835080724,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,random,0.6843647472398302,0.049356787583962405,0.06777648835939856,0.0010612710254251554,0.0019631356695245,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-12-15-20-26-34-88.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,delta,0.6856157626130278,0.04163861093526992,0.03235669077584376,0.015097569457150272,0.03236943841687062,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl
adaptive,adult_model_adaptive_10,0.0581,0.0615,tstat,0.6858600102437065,0.05605299088812528,0.059288317811622665,0.008140513679045686,0.018685634852777883,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0581-0.0615-target-5-13-54-57-77-87.pkl
